pronounciation = てつだ
> Entering godan
> Entering godan > う
> Line : 2405
>> Start : 手入れ,ていれ,suru,ていれ
>>> Start : 手入れ
>手入れ = suru
>>>手入れ = suru stripping 
> Line : 2406
>> Start : 手助け,てだすけ,suru,てだすけ
>>> Start : 手助け
>手助け = suru
>>>手助け = suru stripping 
> Line : 2407
>> Start : 手引き,てびき,suru,てびき
>>> Start : 手引き
>手引き = suru
>>>手引き = suru stripping 
> Line : 2408
>> Start : 手抜き,てぬき,suru,てぬき
>>> Start : 手抜き
>手抜き = suru
>>>手抜き = suru stripping 
> Line : 2409
>> Start : 手招き,てまねき,suru,てまねき
>>> Start : 手招き
>手招き = suru
>>>手招き = suru stripping 
> Line : 2410
>> Start : 手控える,てびかえる,ichidan,てひか
>>> Start : 手控える
>手控える = ichidan
>>>手控える = ichidan stripping 
stem Kanji = 手控え
stem kana = てびかえ
pronounciation = てひか
> Entering ichidan
> Line : 2411
>> Start : 手放す,てばなす,godan,てばな
>>> Start : 手放す
>手放す = godan
>>> Forced stripping
>>>手放す = godan stripping 
stem Kanji = 手放
stem kana = てばな
pronounciation = てばな
> Entering godan
> Entering godan > す
> Line : 2412
>> Start : 手渡し,てわたし,suru,てわたし
>>> Start : 手渡し
>手渡し = suru
>>>手渡し = suru stripping 
> Line : 2413
>> Start : 手渡す,てわたす,godan,てわた
>>> Start : 手渡す
>手渡す = godan
>>> Forced stripping
>>>手渡す = godan stripping 
stem Kanji = 手渡
stem kana = てわた
pronounciation = てわた
> Entering godan
> Entering godan > す
> Line : 2414
>> Start : 手直し,てなおし,suru,てなおし
>>> Start : 手直し
>手直し = suru
>>>手直し = suru stripping 
> Line : 2415
>> Start : 手記,しゅき,suru,しゅき
>>> Start : 手記
>手記 = suru
>>>手記 = suru stripping 
> Line : 2416
>> Start : 手配,てはい,suru,てはい
>>> Start : 手配
>手配 = suru
>>>手配 = suru stripping 
> Line : 2417
>> Start : 手間取る,てまどる,godan,てまど
>>> Start : 手間取る
>手間取る = godan
>>> Forced stripping
>>>手間取る = godan stripping 
stem Kanji = 手間取
stem kana = てまど
pronounciation = てまど
> Entering godan
> Entering godan > る
> Line : 2418
>> Start : 打ち,うち,suru,うち
>>> Start : 打ち
>打ち = suru
>>>打ち = suru stripping 
> Line : 2419
>> Start : 打ちのめす,うちのめす,godan,うちのめ
>>> Start : 打ちのめす
>打ちのめす = godan
>>> Forced stripping
>>>打ちのめす = godan stripping 
stem Kanji = 打ちのめ
stem kana = うちのめ
pronounciation = うちのめ
> Entering godan
> Entering godan > す
> Line : 2420
>> Start : 打ちまくる,うちまくる,godan,うちまく
>>> Start : 打ちまくる
>打ちまくる = godan
>>> Forced stripping
>>>打ちまくる = godan stripping 
stem Kanji = 打ちまく
stem kana = うちまく
pronounciation = うちまく
> Entering godan
> Entering godan > る
> Line : 2421
>> Start : 打つ,うつ,godan,う
>>> Start : 打つ
>打つ = godan
>>> Forced stripping
>>>打つ = godan stripping 
stem Kanji = 打
stem kana = う
pronounciation = う
> Entering godan
> Entering godan > つ
> Line : 2422
>> Start : 打つ,ぶつ,godan,う
>>> Start : 打つ
>打つ = godan
>>> Forced stripping
>>>打つ = godan stripping 
stem Kanji = 打
stem kana = ぶ
pronounciation = う
> Entering godan
> Entering godan > つ
> Line : 2423
>> Start : 打付ける,ぶつける,ichidan,ぶつ
>>> Start : 打付ける
>打付ける = ichidan
>>>打付ける = ichidan stripping 
stem Kanji = 打付け
stem kana = ぶつけ
pronounciation = ぶつ
> Entering ichidan
> Line : 2424
>> Start : 打倒,だとう,suru,だとう
>>> Start : 打倒
>打倒 = suru
>>>打倒 = suru stripping 
> Line : 2425
>> Start : 打撲,だぼく,suru,だぼく
>>> Start : 打撲
>打撲 = suru
>>>打撲 = suru stripping 
> Line : 2426
>> Start : 打破,だは,suru,だは
>>> Start : 打破
>打破 = suru
>>>打破 = suru stripping 
> Line : 2427
>> Start : 打算,ださん,suru,ださん
>>> Start : 打算
>打算 = suru
>>>打算 = suru stripping 
> Line : 2428
>> Start : 打診,だしん,suru,だしん
>>> Start : 打診
>打診 = suru
>>>打診 = suru stripping 
> Line : 2429
>> Start : 打開,だかい,suru,だかい
>>> Start : 打開
>打開 = suru
>>>打開 = suru stripping 
> Line : 2430
>> Start : 打電,だでん,suru,だでん
>>> Start : 打電
>打電 = suru
>>>打電 = suru stripping 
> Line : 2431
>> Start : 払う,はらう,godan,はら
>>> Start : 払う
>払う = godan
>>> Forced stripping
>>>払う = godan stripping 
stem Kanji = 払
stem kana = はら
pronounciation = はら
> Entering godan
> Entering godan > う
> Line : 2432
>> Start : 払拭,ふっしょく,suru,ふっしょく
>>> Start : 払拭
>払拭 = suru
>>>払拭 = suru stripping 
> Line : 2433
>> Start : 扱う,あつかう,godan,あつか
>>> Start : 扱う
>扱う = godan
>>> Forced stripping
>>>扱う = godan stripping 
stem Kanji = 扱
stem kana = あつか
pronounciation = あつか
> Entering godan
> Entering godan > う
> Line : 2434
>> Start : 扶助,ふじょ,suru,ふじょ
>>> Start : 扶助
>扶助 = suru
>>>扶助 = suru stripping 
> Line : 2435
>> Start : 扶養,ふよう,suru,ふよう
>>> Start : 扶養
>扶養 = suru
>>>扶養 = suru stripping 
> Line : 2436
>> Start : 批准,ひじゅん,suru,ひじゅん
>>> Start : 批准
>批准 = suru
>>>批准 = suru stripping 
> Line : 2437
>> Start : 批判,ひはん,suru,ひはん
>>> Start : 批判
>批判 = suru
>>>批判 = suru stripping 
> Line : 2438
>> Start : 批評,ひひょう,suru,ひひょう
>>> Start : 批評
>批評 = suru
>>>批評 = suru stripping 
> Line : 2439
>> Start : 承る,うけたまわる,godan,うけたまわ
>>> Start : 承る
>承る = godan
>>> Forced stripping
>>>承る = godan stripping 
stem Kanji = 承
stem kana = うけたまわ
pronounciation = うけたまわ
> Entering godan
> Entering godan > る
> Line : 2440
>> Start : 承服,しょうふく,suru,しょうふく
>>> Start : 承服
>承服 = suru
>>>承服 = suru stripping 
> Line : 2441
>> Start : 承知,しょうち,suru,しょうち
>>> Start : 承知
>承知 = suru
>>>承知 = suru stripping 
> Line : 2442
>> Start : 承継,しょうけい,suru,しょうけい
>>> Start : 承継
>承継 = suru
>>>承継 = suru stripping 
> Line : 2443
>> Start : 承認,しょうにん,suru,しょうにん
>>> Start : 承認
>承認 = suru
>>>承認 = suru stripping 
> Line : 2444
>> Start : 承諾,しょうだく,suru,しょうだく
>>> Start : 承諾
>承諾 = suru
>>>承諾 = suru stripping 
> Line : 2445
>> Start : 抄録,しょうろく,suru,しょうろく
>>> Start : 抄録
>抄録 = suru
>>>抄録 = suru stripping 
> Line : 2446
>> Start : 把握,はあく,suru,はあく
>>> Start : 把握
>把握 = suru
>>>把握 = suru stripping 
> Line : 2447
>> Start : 抑える,おさえる,ichidan,おさ
>>> Start : 抑える
>抑える = ichidan
>>>抑える = ichidan stripping 
stem Kanji = 抑え
stem kana = おさえ
pronounciation = おさ
> Entering ichidan
> Line : 2448
>> Start : 抑制,よくせい,suru,よくせい
>>> Start : 抑制
>抑制 = suru
>>>抑制 = suru stripping 
> Line : 2449
>> Start : 抑圧,よくあつ,suru,よくあつ
>>> Start : 抑圧
>抑圧 = suru
>>>抑圧 = suru stripping 
> Line : 2450
>> Start : 抑止,よくし,suru,よくし
>>> Start : 抑止
>抑止 = suru
>>>抑止 = suru stripping 
> Line : 2451
>> Start : 抑留,よくりゅう,suru,よくりゅう
>>> Start : 抑留
>抑留 = suru
>>>抑留 = suru stripping 
> Line : 2452
>> Start : 投げかける,なげかける,ichidan,なげか
>>> Start : 投げかける
>投げかける = ichidan
>>>投げかける = ichidan stripping 
stem Kanji = 投げかけ
stem kana = なげかけ
pronounciation = なげか
> Entering ichidan
> Line : 2453
>> Start : 投げつける,なげつける,ichidan,なげつ
>>> Start : 投げつける
>投げつける = ichidan
>>>投げつける = ichidan stripping 
stem Kanji = 投げつけ
stem kana = なげつけ
pronounciation = なげつ
> Entering ichidan
> Line : 2454
>> Start : 投げる,なげる,ichidan,な
>>> Start : 投げる
>投げる = ichidan
>>>投げる = ichidan stripping 
stem Kanji = 投げ
stem kana = なげ
pronounciation = な
> Entering ichidan
> Line : 2455
>> Start : 投じる,とうじる,suru,とうじる
>>> Start : 投じる
>投じる = suru
>>>投じる = suru stripping 
> Line : 2456
>> Start : 投下,とうか,suru,とうか
>>> Start : 投下
>投下 = suru
>>>投下 = suru stripping 
> Line : 2457
>> Start : 投与,とうよ,suru,とうよ
>>> Start : 投与
>投与 = suru
>>>投与 = suru stripping 
> Line : 2458
>> Start : 投了,とうりょう,suru,とうりょう
>>> Start : 投了
>投了 = suru
>>>投了 = suru stripping 
> Line : 2459
>> Start : 投入,とうにゅう,suru,とうにゅう
>>> Start : 投入
>投入 = suru
>>>投入 = suru stripping 
> Line : 2460
>> Start : 投函,とうかん,suru,とうかん
>>> Start : 投函
>投函 = suru
>>>投函 = suru stripping 
> Line : 2461
>> Start : 投射,とうしゃ,suru,とうしゃ
>>> Start : 投射
>投射 = suru
>>>投射 = suru stripping 
> Line : 2462
>> Start : 投棄,とうき,suru,とうき
>>> Start : 投棄
>投棄 = suru
>>>投棄 = suru stripping 
> Line : 2463
>> Start : 投獄,とうごく,suru,とうごく
>>> Start : 投獄
>投獄 = suru
>>>投獄 = suru stripping 
> Line : 2464
>> Start : 投球,とうきゅう,suru,とうきゅう
>>> Start : 投球
>投球 = suru
>>>投球 = suru stripping 
> Line : 2465
>> Start : 投石,とうせき,suru,とうせき
>>> Start : 投石
>投石 = suru
>>>投石 = suru stripping 
> Line : 2466
>> Start : 投票,とうひょう,suru,とうひょう
>>> Start : 投票
>投票 = suru
>>>投票 = suru stripping 
> Line : 2467
>> Start : 投稿,とうこう,suru,とうこう
>>> Start : 投稿
>投稿 = suru
>>>投稿 = suru stripping 
> Line : 2468
>> Start : 投薬,とうやく,suru,とうやく
>>> Start : 投薬
>投薬 = suru
>>>投薬 = suru stripping 
> Line : 2469
>> Start : 投資,とうし,suru,とうし
>>> Start : 投資
>投資 = suru
>>>投資 = suru stripping 
> Line : 2470
>> Start : 投降,とうこう,suru,とうこう
>>> Start : 投降
>投降 = suru
>>>投降 = suru stripping 
> Line : 2471
>> Start : 抗争,こうそう,suru,こうそう
>>> Start : 抗争
>抗争 = suru
>>>抗争 = suru stripping 
> Line : 2472
>> Start : 抗告,こうこく,suru,こうこく
>>> Start : 抗告
>抗告 = suru
>>>抗告 = suru stripping 
> Line : 2473
>> Start : 抗弁,こうべん,suru,こうべん
>>> Start : 抗弁
>抗弁 = suru
>>>抗弁 = suru stripping 
> Line : 2474
>> Start : 抗戦,こうせん,suru,こうせん
>>> Start : 抗戦
>抗戦 = suru
>>>抗戦 = suru stripping 
> Line : 2475
>> Start : 抗議,こうぎ,suru,こうぎ
>>> Start : 抗議
>抗議 = suru
>>>抗議 = suru stripping 
> Line : 2476
>> Start : 折る,おる,godan,お
>>> Start : 折る
>折る = godan
>>> Forced stripping
>>>折る = godan stripping 
stem Kanji = 折
stem kana = お
pronounciation = お
> Entering godan
> Entering godan > る
> Line : 2477
>> Start : 折れる,おれる,ichidan,お
>>> Start : 折れる
>折れる = ichidan
>>>折れる = ichidan stripping 
stem Kanji = 折れ
stem kana = おれ
pronounciation = お
> Entering ichidan
> Line : 2478
>> Start : 折半,せっぱん,suru,せっぱん
>>> Start : 折半
>折半 = suru
>>>折半 = suru stripping 
> Line : 2479
>> Start : 折衝,せっしょう,suru,せっしょう
>>> Start : 折衝
>折衝 = suru
>>>折衝 = suru stripping 
> Line : 2480
>> Start : 折衷,せっちゅう,suru,せっちゅう
>>> Start : 折衷
>折衷 = suru
>>>折衷 = suru stripping 
> Line : 2481
>> Start : 抜かす,ぬかす,godan,ぬか
>>> Start : 抜かす
>抜かす = godan
>>> Forced stripping
>>>抜かす = godan stripping 
stem Kanji = 抜か
stem kana = ぬか
pronounciation = ぬか
> Entering godan
> Entering godan > す
> Line : 2482
>> Start : 抜かる,ぬかる,godan,ぬか
>>> Start : 抜かる
>抜かる = godan
>>> Forced stripping
>>>抜かる = godan stripping 
stem Kanji = 抜か
stem kana = ぬか
pronounciation = ぬか
> Entering godan
> Entering godan > る
> Line : 2483
>> Start : 抜く,ぬく,godan,ぬ
>>> Start : 抜く
>抜く = godan
>>> Forced stripping
>>>抜く = godan stripping 
stem Kanji = 抜
stem kana = ぬ
pronounciation = ぬ
> Entering godan
> Entering godan > く
> Line : 2484
>> Start : 抜ける,ぬける,ichidan,ぬ
>>> Start : 抜ける
>抜ける = ichidan
>>>抜ける = ichidan stripping 
stem Kanji = 抜け
stem kana = ぬけ
pronounciation = ぬ
> Entering ichidan
> Line : 2485
>> Start : 抜擢,ばってき,suru,ばってき
>>> Start : 抜擢
>抜擢 = suru
>>>抜擢 = suru stripping 
> Line : 2486
>> Start : 抜粋,ばっすい,suru,ばっすい
>>> Start : 抜粋
>抜粋 = suru
>>>抜粋 = suru stripping 
> Line : 2487
>> Start : 披瀝,ひれき,suru,ひれき
>>> Start : 披瀝
>披瀝 = suru
>>>披瀝 = suru stripping 
> Line : 2488
>> Start : 披露,ひろう,suru,ひろう
>>> Start : 披露
>披露 = suru
>>>披露 = suru stripping 
> Line : 2489
>> Start : 抱える,かかえる,ichidan,かか
>>> Start : 抱える
>抱える = ichidan
>>>抱える = ichidan stripping 
stem Kanji = 抱え
stem kana = かかえ
pronounciation = かか
> Entering ichidan
> Line : 2490
>> Start : 抱きしめる,だきしめる,ichidan,だきし
>>> Start : 抱きしめる
>抱きしめる = ichidan
>>>抱きしめる = ichidan stripping 
stem Kanji = 抱きしめ
stem kana = だきしめ
pronounciation = だきし
> Entering ichidan
> Line : 2491
>> Start : 抱く,いだく,godan,いだ
>>> Start : 抱く
>抱く = godan
>>> Forced stripping
>>>抱く = godan stripping 
stem Kanji = 抱
stem kana = いだ
pronounciation = いだ
> Entering godan
> Entering godan > く
> Line : 2492
>> Start : 抱く,だく,godan,だ
>>> Start : 抱く
>抱く = godan
>>> Forced stripping
>>>抱く = godan stripping 
stem Kanji = 抱
stem kana = だ
pronounciation = だ
> Entering godan
> Entering godan > く
> Line : 2493
>> Start : 抱っこ,だっこ,suru,だっこ
>>> Start : 抱っこ
>抱っこ = suru
>>>抱っこ = suru stripping 
> Line : 2494
>> Start : 抱擁,ほうよう,suru,ほうよう
>>> Start : 抱擁
>抱擁 = suru
>>>抱擁 = suru stripping 
> Line : 2495
>> Start : 抵抗,ていこう,suru,ていこう
>>> Start : 抵抗
>抵抗 = suru
>>>抵抗 = suru stripping 
> Line : 2496
>> Start : 抵触,ていしょく,suru,ていしょく
>>> Start : 抵触
>抵触 = suru
>>>抵触 = suru stripping 
> Line : 2497
>> Start : 抹殺,まっさつ,suru,まっさつ
>>> Start : 抹殺
>抹殺 = suru
>>>抹殺 = suru stripping 
> Line : 2498
>> Start : 抹消,まっしょう,suru,まっしょう
>>> Start : 抹消
>抹消 = suru
>>>抹消 = suru stripping 
> Line : 2499
>> Start : 押さえる,おさえる,ichidan,お
>>> Start : 押さえる
>押さえる = ichidan
>>>押さえる = ichidan stripping 
stem Kanji = 押さえ
stem kana = おさえ
pronounciation = お
> Entering ichidan
> Line : 2500
>> Start : 押し,おし,suru,おし
>>> Start : 押し
>押し = suru
>>>押し = suru stripping 
> Line : 2501
>> Start : 押しかける,おしかける,ichidan,おしか
>>> Start : 押しかける
>押しかける = ichidan
>>>押しかける = ichidan stripping 
stem Kanji = 押しかけ
stem kana = おしかけ
pronounciation = おしか
> Entering ichidan
> Line : 2502
>> Start : 押しつぶす,おしつぶす,godan,おしつぶ
>>> Start : 押しつぶす
>押しつぶす = godan
>>> Forced stripping
>>>押しつぶす = godan stripping 
stem Kanji = 押しつぶ
stem kana = おしつぶ
pronounciation = おしつぶ
> Entering godan
> Entering godan > す
> Line : 2503
>> Start : 押す,おす,godan,お
>>> Start : 押す
>押す = godan
>>> Forced stripping
>>>押す = godan stripping 
stem Kanji = 押
stem kana = お
pronounciation = お
> Entering godan
> Entering godan > す
> Line : 2504
>> Start : 押印,おういん,suru,おういん
>>> Start : 押印
>押印 = suru
>>>押印 = suru stripping 
> Line : 2505
>> Start : 押収,おうしゅう,suru,おうしゅう
>>> Start : 押収
>押収 = suru
>>>押収 = suru stripping 
> Line : 2506
>> Start : 押捺,おうなつ,suru,おうなつ
>>> Start : 押捺
>押捺 = suru
>>>押捺 = suru stripping 
> Line : 2507
>> Start : 抽出,ちゅうしゅつ,suru,ちゅうしゅつ
>>> Start : 抽出
>抽出 = suru
>>>抽出 = suru stripping 
> Line : 2508
>> Start : 抽象,ちゅうしょう,suru,ちゅうしょう
>>> Start : 抽象
>抽象 = suru
>>>抽象 = suru stripping 
> Line : 2509
>> Start : 抽象化,ちゅうしょうか,suru,ちゅうしょうか
>>> Start : 抽象化
>抽象化 = suru
>>>抽象化 = suru stripping 
> Line : 2510
>> Start : 抽選,ちゅうせん,suru,ちゅうせん
>>> Start : 抽選
>抽選 = suru
>>>抽選 = suru stripping 
> Line : 2511
>> Start : 担う,になう,godan,にな
>>> Start : 担う
>担う = godan
>>> Forced stripping
>>>担う = godan stripping 
stem Kanji = 担
stem kana = にな
pronounciation = にな
> Entering godan
> Entering godan > う
> Line : 2512
>> Start : 担ぐ,かつぐ,godan,かつ
>>> Start : 担ぐ
>担ぐ = godan
>>> Forced stripping
>>>担ぐ = godan stripping 
stem Kanji = 担
stem kana = かつ
pronounciation = かつ
> Entering godan
> Entering godan > ぐ
> Line : 2513
>> Start : 担任,たんにん,suru,たんにん
>>> Start : 担任
>担任 = suru
>>>担任 = suru stripping 
> Line : 2514
>> Start : 担当,たんとう,suru,たんとう
>>> Start : 担当
>担当 = suru
>>>担当 = suru stripping 
> Line : 2515
>> Start : 拍子抜け,ひょうしぬけ,suru,ひょうしぬけ
>>> Start : 拍子抜け
>拍子抜け = suru
>>>拍子抜け = suru stripping 
> Line : 2516
>> Start : 拍手,はくしゅ,suru,はくしゅ
>>> Start : 拍手
>拍手 = suru
>>>拍手 = suru stripping 
> Line : 2517
>> Start : 拒む,こばむ,godan,こば
>>> Start : 拒む
>拒む = godan
>>> Forced stripping
>>>拒む = godan stripping 
stem Kanji = 拒
stem kana = こば
pronounciation = こば
> Entering godan
> Entering godan > む
> Line : 2518
>> Start : 拒否,きょひ,suru,きょひ
>>> Start : 拒否
>拒否 = suru
>>>拒否 = suru stripping 
> Line : 2519
>> Start : 拒絶,きょぜつ,suru,きょぜつ
>>> Start : 拒絶
>拒絶 = suru
>>>拒絶 = suru stripping 
> Line : 2520
>> Start : 拓殖,たくしょく,suru,たくしょく
>>> Start : 拓殖
>拓殖 = suru
>>>拓殖 = suru stripping 
> Line : 2521
>> Start : 拘る,こだわる,godan,こだわ
>>> Start : 拘る
>拘る = godan
>>> Forced stripping
>>>拘る = godan stripping 
stem Kanji = 拘
stem kana = こだわ
pronounciation = こだわ
> Entering godan
> Entering godan > る
> Line : 2522
>> Start : 拘束,こうそく,suru,こうそく
>>> Start : 拘束
>拘束 = suru
>>>拘束 = suru stripping 
> Line : 2523
>> Start : 拘留,こうりゅう,suru,こうりゅう
>>> Start : 拘留
>拘留 = suru
>>>拘留 = suru stripping 
> Line : 2524
>> Start : 拘禁,こうきん,suru,こうきん
>>> Start : 拘禁
>拘禁 = suru
>>>拘禁 = suru stripping 
> Line : 2525
>> Start : 拘置,こうち,suru,こうち
>>> Start : 拘置
>拘置 = suru
>>>拘置 = suru stripping 
> Line : 2526
>> Start : 招く,まねく,godan,まね
>>> Start : 招く
>招く = godan
>>> Forced stripping
>>>招く = godan stripping 
stem Kanji = 招
stem kana = まね
pronounciation = まね
> Entering godan
> Entering godan > く
> Line : 2527
>> Start : 招待,しょうたい,suru,しょうたい
>>> Start : 招待
>招待 = suru
>>>招待 = suru stripping 
> Line : 2528
>> Start : 招聘,しょうへい,suru,しょうへい
>>> Start : 招聘
>招聘 = suru
>>>招聘 = suru stripping 
> Line : 2529
>> Start : 招致,しょうち,suru,しょうち
>>> Start : 招致
>招致 = suru
>>>招致 = suru stripping 
> Line : 2530
>> Start : 招請,しょうせい,suru,しょうせい
>>> Start : 招請
>招請 = suru
>>>招請 = suru stripping 
> Line : 2531
>> Start : 招集,しょうしゅう,suru,しょうしゅう
>>> Start : 招集
>招集 = suru
>>>招集 = suru stripping 
> Line : 2532
>> Start : 拝む,おがむ,godan,おが
>>> Start : 拝む
>拝む = godan
>>> Forced stripping
>>>拝む = godan stripping 
stem Kanji = 拝
stem kana = おが
pronounciation = おが
> Entering godan
> Entering godan > む
> Line : 2533
>> Start : 拝借,はいしゃく,suru,はいしゃく
>>> Start : 拝借
>拝借 = suru
>>>拝借 = suru stripping 
> Line : 2534
>> Start : 拝礼,はいれい,suru,はいれい
>>> Start : 拝礼
>拝礼 = suru
>>>拝礼 = suru stripping 
> Line : 2535
>> Start : 拝見,はいけん,suru,はいけん
>>> Start : 拝見
>拝見 = suru
>>>拝見 = suru stripping 
> Line : 2536
>> Start : 拝観,はいかん,suru,はいかん
>>> Start : 拝観
>拝観 = suru
>>>拝観 = suru stripping 
> Line : 2537
>> Start : 拠出,きょしゅつ,suru,きょしゅつ
>>> Start : 拠出
>拠出 = suru
>>>拠出 = suru stripping 
> Line : 2538
>> Start : 拡充,かくじゅう,suru,かくじゅう
>>> Start : 拡充
>拡充 = suru
>>>拡充 = suru stripping 
> Line : 2539
>> Start : 拡大,かくだい,suru,かくだい
>>> Start : 拡大
>拡大 = suru
>>>拡大 = suru stripping 
> Line : 2540
>> Start : 拡張,かくちょう,suru,かくちょう
>>> Start : 拡張
>拡張 = suru
>>>拡張 = suru stripping 
> Line : 2541
>> Start : 拡散,かくさん,suru,かくさん
>>> Start : 拡散
>拡散 = suru
>>>拡散 = suru stripping 
> Line : 2542
>> Start : 括る,くくる,godan,くく
>>> Start : 括る
>括る = godan
>>> Forced stripping
>>>括る = godan stripping 
stem Kanji = 括
stem kana = くく
pronounciation = くく
> Entering godan
> Entering godan > る
> Line : 2543
>> Start : 括弧,かっこ,suru,かっこ
>>> Start : 括弧
>括弧 = suru
>>>括弧 = suru stripping 
> Line : 2544
>> Start : 拭う,ぬぐう,godan,ぬぐ
>>> Start : 拭う
>拭う = godan
>>> Forced stripping
>>>拭う = godan stripping 
stem Kanji = 拭
stem kana = ぬぐ
pronounciation = ぬぐ
> Entering godan
> Entering godan > う
> Line : 2545
>> Start : 拭く,ふく,godan,ふ
>>> Start : 拭く
>拭く = godan
>>> Forced stripping
>>>拭く = godan stripping 
stem Kanji = 拭
stem kana = ふ
pronounciation = ふ
> Entering godan
> Entering godan > く
> Line : 2546
>> Start : 拮抗,きっこう,suru,きっこう
>>> Start : 拮抗
>拮抗 = suru
>>>拮抗 = suru stripping 
> Line : 2547
>> Start : 拵える,こしらえる,ichidan,こしら
>>> Start : 拵える
>拵える = ichidan
>>>拵える = ichidan stripping 
stem Kanji = 拵え
stem kana = こしらえ
pronounciation = こしら
> Entering ichidan
> Line : 2548
>> Start : 拷問,ごうもん,suru,ごうもん
>>> Start : 拷問
>拷問 = suru
>>>拷問 = suru stripping 
> Line : 2549
>> Start : 拾う,ひろう,godan,ひろ
>>> Start : 拾う
>拾う = godan
>>> Forced stripping
>>>拾う = godan stripping 
stem Kanji = 拾
stem kana = ひろ
pronounciation = ひろ
> Entering godan
> Entering godan > う
> Line : 2550
>> Start : 拾得,しゅうとく,suru,しゅうとく
>>> Start : 拾得
>拾得 = suru
>>>拾得 = suru stripping 
> Line : 2551
>> Start : 持ち,もち,suru,もち
>>> Start : 持ち
>持ち = suru
>>>持ち = suru stripping 
> Line : 2552
>> Start : 持ちかける,もちかける,ichidan,もちか
>>> Start : 持ちかける
>持ちかける = ichidan
>>>持ちかける = ichidan stripping 
stem Kanji = 持ちかけ
stem kana = もちかけ
pronounciation = もちか
> Entering ichidan
> Line : 2553
>> Start : 持つ,もつ,godan,も
>>> Start : 持つ
>持つ = godan
>>> Forced stripping
>>>持つ = godan stripping 
stem Kanji = 持
stem kana = も
pronounciation = も
> Entering godan
> Entering godan > つ
> Line : 2554
>> Start : 持っていく,もっていく,godan,もってい
>>> Start : 持っていく
>持っていく = godan
>>> Forced stripping
>>>持っていく = godan stripping 
stem Kanji = 持ってい
stem kana = もってい
pronounciation = もってい
> Entering godan
> Entering godan > く
> Line : 2555
>> Start : 持てる,もてる,ichidan,も
>>> Start : 持てる
>持てる = ichidan
>>>持てる = ichidan stripping 
stem Kanji = 持て
stem kana = もて
pronounciation = も
> Entering ichidan
> Line : 2556
>> Start : 持参,じさん,suru,じさん
>>> Start : 持参
>持参 = suru
>>>持参 = suru stripping 
> Line : 2557
>> Start : 持続,じぞく,suru,じぞく
>>> Start : 持続
>持続 = suru
>>>持続 = suru stripping 
> Line : 2558
>> Start : 指す,さす,godan,さ
>>> Start : 指す
>指す = godan
>>> Forced stripping
>>>指す = godan stripping 
stem Kanji = 指
stem kana = さ
pronounciation = さ
> Entering godan
> Entering godan > す
> Line : 2559
>> Start : 指令,しれい,suru,しれい
>>> Start : 指令
>指令 = suru
>>>指令 = suru stripping 
> Line : 2560
>> Start : 指切り,ゆびきり,suru,ゆびきり
>>> Start : 指切り
>指切り = suru
>>>指切り = suru stripping 
> Line : 2561
>> Start : 指南,しなん,suru,しなん
>>> Start : 指南
>指南 = suru
>>>指南 = suru stripping 
> Line : 2562
>> Start : 指名,しめい,suru,しめい
>>> Start : 指名
>指名 = suru
>>>指名 = suru stripping 
> Line : 2563
>> Start : 指名手配,しめいてはい,suru,しめいてはい
>>> Start : 指名手配
>指名手配 = suru
>>>指名手配 = suru stripping 
> Line : 2564
>> Start : 指図,さしず,suru,さしず
>>> Start : 指図
>指図 = suru
>>>指図 = suru stripping 
> Line : 2565
>> Start : 指圧,しあつ,suru,しあつ
>>> Start : 指圧
>指圧 = suru
>>>指圧 = suru stripping 
> Line : 2566
>> Start : 指定,してい,suru,してい
>>> Start : 指定
>指定 = suru
>>>指定 = suru stripping 
> Line : 2567
>> Start : 指導,しどう,suru,しどう
>>> Start : 指導
>指導 = suru
>>>指導 = suru stripping 
> Line : 2568
>> Start : 指差す,ゆびさす,godan,ゆびさ
>>> Start : 指差す
>指差す = godan
>>> Forced stripping
>>>指差す = godan stripping 
stem Kanji = 指差
stem kana = ゆびさ
pronounciation = ゆびさ
> Entering godan
> Entering godan > す
> Line : 2569
>> Start : 指揮,しき,suru,しき
>>> Start : 指揮
>指揮 = suru
>>>指揮 = suru stripping 
> Line : 2570
>> Start : 指摘,してき,suru,してき
>>> Start : 指摘
>指摘 = suru
>>>指摘 = suru stripping 
> Line : 2571
>> Start : 指示,しじ,suru,しじ
>>> Start : 指示
>指示 = suru
>>>指示 = suru stripping 
> Line : 2572
>> Start : 挑む,いどむ,godan,いど
>>> Start : 挑む
>挑む = godan
>>> Forced stripping
>>>挑む = godan stripping 
stem Kanji = 挑
stem kana = いど
pronounciation = いど
> Entering godan
> Entering godan > む
> Line : 2573
>> Start : 挑戦,ちょうせん,suru,ちょうせん
>>> Start : 挑戦
>挑戦 = suru
>>>挑戦 = suru stripping 
> Line : 2574
>> Start : 挑発,ちょうはつ,suru,ちょうはつ
>>> Start : 挑発
>挑発 = suru
>>>挑発 = suru stripping 
> Line : 2575
>> Start : 挙式,きょしき,suru,きょしき
>>> Start : 挙式
>挙式 = suru
>>>挙式 = suru stripping 
> Line : 2576
>> Start : 挙手,きょしゅ,suru,きょしゅ
>>> Start : 挙手
>挙手 = suru
>>>挙手 = suru stripping 
> Line : 2577
>> Start : 挙行,きょこう,suru,きょこう
>>> Start : 挙行
>挙行 = suru
>>>挙行 = suru stripping 
> Line : 2578
>> Start : 挟まる,はさまる,godan,はさま
